ds_id,att_name,distinct_count_with_nan,distinct_count_without_nan,type,n,count,distinct_count,n_unique,p_missing,n_missing,is_unique,mode,p_unique,memory_size,mean,std,variance,min,max,kurtosis,skewness,sum,mad,n_zeros,p_infinite,n_infinite,range,5%,25%,50%,75%,95%,iqr,cv,p_zeros
227,freeswap,7658,7658,Variable.TYPE_NUM,8192,8192,7658,7658,0.0,0,False,11.0,0.934814453125,65536,1328125.9598388672,422019.4269567998,178100396728.94568,2.0,2243187.0,1.1665336355692482,-0.7916644438525976,10880007863.0,282671.0,0,0.0,0,2243185.0,969854.8500000001,1042623.5,1289289.5,1730379.5,1865881.3,687756.0,0.3177555741836419,0.0
227,usr,56,56,Variable.TYPE_NUM,8192,8192,56,56,0.0,0,False,90.0,0.0068359375,65536,83.9688720703125,18.401904505037443,338.63008941251735,0.0,99.0,12.725185865731937,-3.4167496030437094,687873.0,6.0,283,0.0,0,99.0,60.0,81.0,89.0,94.0,98.0,13.0,0.21915150282867146,0.0345458984375
230,MYCT,60,60,Variable.TYPE_NUM,209,209,60,60,0.0,0,False,50.0,0.28708133971291866,1672,203.82296650717703,260.26292594960546,67736.79062384983,17.0,1500.0,7.062767111655335,2.5441530058581874,42599.0,70.0,0,0.0,0,1483.0,26.0,50.0,110.0,225.0,806.0,175.0,1.2769067706628687,0.0
230,MMIN,25,25,Variable.TYPE_NUM,209,209,25,25,0.0,0,False,2000.0,0.11961722488038277,1672,2867.9808612440193,3878.742758194636,15044645.384247331,64.0,32000.0,17.61327480422635,3.5159334480401703,599408.0,1232.0,0,0.0,0,31936.0,256.0,768.0,2000.0,4000.0,8000.0,3232.0,1.3524297914987435,0.0
230,MMAX,23,23,Variable.TYPE_NUM,209,209,23,23,0.0,0,False,8000.0,0.11004784688995216,1672,11796.153110047846,11726.564377166453,137512312.09182924,64.0,64000.0,5.9024706339620145,2.140662636922576,2465396.0,4500.0,0,0.0,0,63936.0,1200.0000000000002,4000.0,8000.0,16000.0,32000.0,12000.0,0.9941007265476981,0.0
230,CACH,22,22,Variable.TYPE_NUM,209,209,22,22,0.0,0,False,0.0,0.10526315789473684,1672,25.205741626794257,40.62872190702418,1650.6930437983067,0.0,256.0,10.278384022898095,2.824777331845653,5268.0,8.0,69,0.0,0,256.0,0.0,0.0,8.0,32.0,128.0,32.0,1.6118836140030475,0.33014354066985646
230,CHMIN,15,15,Variable.TYPE_NUM,209,209,15,15,0.0,0,False,1.0,0.07177033492822966,1672,4.698564593301436,6.816273503034002,46.46158446816342,0.0,52.0,22.46889906967185,4.027332865652649,982.0,1.0,5,0.0,0,52.0,1.0,1.0,2.0,6.0,16.0,5.0,1.4507140143931836,0.023923444976076555
230,CHMAX,31,31,Variable.TYPE_NUM,209,209,31,31,0.0,0,False,6.0,0.14832535885167464,1672,18.267942583732058,25.99731820630283,675.8605539197645,0.0,176.0,15.888081384118484,3.59590537988465,3818.0,6.0,5,0.0,0,176.0,1.0,5.0,8.0,24.0,64.0,19.0,1.4231114471234392,0.023923444976076555
230,class,116,116,Variable.TYPE_NUM,209,209,116,116,0.0,0,False,32.0,0.5550239234449761,1672,105.622009569378,160.83073308779512,25866.5247055576,6.0,1150.0,19.252186746751796,3.892814292345451,22075.0,27.0,0,0.0,0,1144.0,12.0,27.0,50.0,113.0,386.1999999999998,86.0,1.522700938407664,0.0
232,Species,7,7,Variable.TYPE_NUM,158,158,7,7,0.0,0,False,7.0,0.04430379746835443,1264,4.518987341772152,2.385523000748451,5.690719987099896,1.0,7.0,-1.4710563784560762,-0.3502950469364504,714.0,2.0,0,0.0,0,6.0,1.0,2.25,5.0,7.0,7.0,4.75,0.5278888433028786,0.0
232,Length1,116,116,Variable.TYPE_NUM,158,158,116,116,0.0,0,False,19.0,0.7341772151898734,1264,26.226582278481008,10.024844409876481,100.49750544223173,7.5,59.0,0.4276975419429476,0.5932779186002913,4143.799999999999,6.699999999999999,0,0.0,0,51.5,11.3,19.025,25.1,32.7,41.23500000000001,13.675000000000004,0.3822398322217492,0.0
232,Length2,93,93,Variable.TYPE_NUM,158,158,93,93,0.0,0,False,22.0,0.5886075949367089,1264,28.393037974683548,10.746571766133766,115.48880472466341,8.4,63.4,0.39181972914506913,0.5449456831342476,4486.1,7.249999999999998,0,0.0,0,55.0,11.8,21.0,27.15,35.75,44.150000000000006,14.75,0.3784931987804852,0.0
232,Length3,124,124,Variable.TYPE_NUM,158,158,124,124,0.0,0,False,23.5,0.7848101265822784,1264,31.18860759493671,11.637009786666582,135.4199967749738,8.8,68.0,0.07172283488829434,0.40047286122025655,4927.8,8.749999999999998,0,0.0,0,59.2,13.1,23.125000000000004,29.35,39.675000000000004,46.81000000000001,16.55,0.3731173234086854,0.0
232,Height,108,108,Variable.TYPE_NUM,158,158,108,108,0.0,0,False,15.0,0.6835443037974683,1264,28.25632911392405,8.296376567259419,68.82986414577118,14.5,44.5,-0.9894962095686881,0.13421809192480993,4464.5,3.6500000000000004,0,0.0,0,30.0,15.555,24.224999999999998,27.0,37.699999999999996,40.63,13.474999999999998,0.29361126612767124,0.0
232,Width,66,66,Variable.TYPE_NUM,158,158,66,66,0.0,0,False,15.0,0.4177215189873418,1264,14.119620253164555,2.2812293830708743,5.204007498185923,8.7,20.9,0.2729486471922611,-0.47418381274078597,2230.8999999999996,0.9000000000000004,0,0.0,0,12.2,9.7,13.4,14.6,15.3,17.6,1.9000000000000004,0.1615644997647578,0.0
232,class,101,101,Variable.TYPE_NUM,158,158,101,101,0.0,0,False,300.0,0.6392405063291139,1264,398.69556962025314,359.08620371714636,128942.90169999195,0.0,1650.0,0.856149381352012,1.0982218191301798,62993.899999999994,208.0,1,0.0,0,1650.0,9.8,120.0,272.5,650.0,1000.0,530.0,0.9006526058445203,0.006329113924050633
285,1landmass,6,6,Variable.TYPE_NUM,194,194,6,6,0.0,0,False,4.0,0.030927835051546393,1552,3.5721649484536084,1.553017605339873,2.4118636824955932,1.0,6.0,-0.9125094028671188,-0.2744370926567604,693.0,1.0,0,0.0,0,5.0,1.0,3.0,4.0,5.0,6.0,2.0,0.4347552892293439,0.0
285,3area,136,136,Variable.TYPE_NUM,194,194,136,136,0.0,0,False,0.0,0.7010309278350515,1552,700.0463917525773,2170.927931995799,4712928.085919556,0.0,22402.0,56.45488082595149,6.758366976157595,135809.0,111.0,34,0.0,0,22402.0,0.0,9.0,111.0,471.25,2429.2999999999993,462.25,3.1011200937138557,0.17525773195876287
285,population,48,48,Variable.TYPE_NUM,194,194,48,48,0.0,0,False,0.0,0.24742268041237114,1552,23.2680412371134,91.93408490959212,8451.875968164093,0.0,1008.0,82.04820790197913,8.569579826814492,4514.0,4.0,56,0.0,0,1008.0,0.0,0.0,4.0,14.0,66.59999999999991,14.0,3.9510882748030287,0.28865979381443296
285,language,10,10,Variable.TYPE_NUM,194,194,10,10,0.0,0,False,10.0,0.05154639175257732,1552,5.34020618556701,3.496516691338865,12.225628972811283,1.0,10.0,-1.5526121868568665,0.08624032505798634,1036.0,4.0,0,0.0,0,9.0,1.0,2.0,6.0,9.0,10.0,7.0,0.6547531255982045,0.0
285,religion,8,8,Variable.TYPE_NUM,194,194,8,8,0.0,0,False,1.0,0.041237113402061855,1552,2.1907216494845363,2.061167357466982,4.248410875487421,0.0,7.0,-0.6579331614023651,0.8241642285635844,425.0,1.0,40,0.0,0,7.0,0.0,1.0,1.0,4.0,6.0,3.0,0.9408622761143399,0.20618556701030927
285,bars,5,5,Variable.TYPE_NUM,194,194,5,5,0.0,0,False,0.0,0.02577319587628866,1552,0.4536082474226804,1.0383388343185027,1.0781475348539071,0.0,5.0,3.1946212226834763,2.117212770371771,88.0,0.0,159,0.0,0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.289065157474881,0.8195876288659794
285,stripes,12,12,Variable.TYPE_NUM,194,194,12,12,0.0,0,False,0.0,0.061855670103092786,1552,1.5515463917525774,2.3280053683885655,5.419608995245981,0.0,14.0,7.717629689027103,2.315282121257992,301.0,0.0,110,0.0,0,14.0,0.0,0.0,0.0,3.0,5.0,3.0,1.500441998230504,0.5670103092783505
285,colours,8,8,Variable.TYPE_NUM,194,194,8,8,0.0,0,False,3.0,0.041237113402061855,1552,3.463917525773196,1.3001542807622948,1.6904011537845198,1.0,8.0,1.0875566373151329,1.0876025751923601,672.0,1.0,0,0.0,0,7.0,2.0,3.0,3.0,4.0,6.0,1.0,0.3753421584343529,0.0
285,sunstars,14,14,Variable.TYPE_NUM,194,194,14,14,0.0,0,False,0.0,0.07216494845360824,1552,1.3865979381443299,4.396186026368916,19.326451578441322,0.0,50.0,80.50668502800305,8.00602492748537,269.0,0.0,114,0.0,0,50.0,0.0,0.0,0.0,1.0,5.349999999999994,1.0,3.1704836026601106,0.5876288659793815
287,fixed.acidity,106,106,Variable.TYPE_NUM,6497,6497,106,106,0.0,0,False,6.8,0.016315222410343236,51976,7.215307064799139,1.2964337577998153,1.6807404883629502,3.8,15.9,5.061160665014649,1.7232896467669239,46877.850000000006,0.5999999999999996,0,0.0,0,12.100000000000001,5.700000000000001,6.4,7.0,7.7,9.8,1.2999999999999998,0.1796782515500476,0.0
287,volatile.acidity,187,187,Variable.TYPE_NUM,6497,6497,187,187,0.0,0,False,0.28,0.028782515006926274,51976,0.3396659996921656,0.16463647408467877,0.0271051685990351,0.08,1.58,2.8253724172310117,1.4950965423685545,2206.81,0.07999999999999999,0,0.0,0,1.5,0.16000000000000003,0.23,0.29,0.4,0.67,0.17,0.4847010717407289,0.0
287,citric.acid,89,89,Variable.TYPE_NUM,6497,6497,89,89,0.0,0,False,0.3,0.0136986301369863,51976,0.3186332153301524,0.14531786489759155,0.021117281858394666,0.0,1.66,2.3972392160392233,0.4717306724886708,2070.16,0.07,151,0.0,0,1.66,0.05,0.25,0.31,0.39,0.56,0.14,0.45606627905072666,0.02324149607511159
287,residual.sugar,316,316,Variable.TYPE_NUM,6497,6497,316,316,0.0,0,False,2.0,0.04863783284592889,51976,5.443235339387409,4.757803743147418,22.636696458307583,0.6,65.8,4.359271947703975,1.4354042627889907,35364.7,1.7,0,0.0,0,65.2,1.2,1.8,3.0,8.1,15.0,6.3,0.8740764355198483,0.0
287,chlorides,214,214,Variable.TYPE_NUM,6497,6497,214,214,0.0,0,False,0.044000000000000004,0.032938279205787284,51976,0.05603386178236109,0.03503360137245907,0.001227353225124366,0.009000000000000001,0.611,50.89805146078057,5.399827731969901,364.052,0.010999999999999996,0,0.0,0,0.602,0.027999999999999997,0.038,0.047,0.065,0.102,0.027000000000000003,0.6252219686112603,0.0
287,free.sulfur.dioxide,135,135,Variable.TYPE_NUM,6497,6497,135,135,0.0,0,False,29.0,0.020778820994305065,51976,30.525319378174544,17.7493997720025,315.04119226636243,1.0,289.0,7.906238067451564,1.2200660740665203,198323.0,12.0,0,0.0,0,288.0,6.0,17.0,29.0,41.0,61.0,24.0,0.5814648342285073,0.0
287,total.sulfur.dioxide,276,276,Variable.TYPE_NUM,6497,6497,276,276,0.0,0,False,111.0,0.042481145143912574,51976,115.7445744189626,56.521854522630285,3194.7200386773816,6.0,440.0,-0.3716636548571346,-0.0011774782344379131,751992.5,39.0,0,0.0,0,434.0,19.0,77.0,118.0,156.0,206.0,79.0,0.48833264804307086,0.0
287,density,998,998,Variable.TYPE_NUM,6497,6497,998,998,0.0,0,False,0.9972,0.15360935816530707,51976,0.9946966338309989,0.002998673003719041,8.992039783233375e-06,0.98711,1.03898,6.606066990876677,0.5036017301419984,6462.54403,0.0023100000000000342,0,0.0,0,0.05186999999999997,0.9899,0.99234,0.9948899999999999,0.9969899999999999,0.999392,0.004649999999999932,0.0030146608541037063,0.0
287,pH,108,108,Variable.TYPE_NUM,6497,6497,108,108,0.0,0,False,3.16,0.01662305679544405,51976,3.2185008465445586,0.16078720210398764,0.025852524360428567,2.72,4.01,0.3676572673539491,0.38683879806082694,20910.6,0.10999999999999988,0,0.0,0,1.2899999999999996,2.97,3.11,3.21,3.32,3.5,0.20999999999999996,0.04995717253783286,0.0
287,sulphates,111,111,Variable.TYPE_NUM,6497,6497,111,111,0.0,0,False,0.5,0.017084808373095273,51976,0.5312682776666154,0.14880587361449027,0.022143188022171655,0.22,2.0,8.65369882261069,1.7972700037785152,3451.6500000000005,0.08000000000000002,0,0.0,0,1.78,0.35,0.43,0.51,0.6,0.79,0.16999999999999998,0.2800955371701485,0.0
287,alcohol,111,111,Variable.TYPE_NUM,6497,6497,111,111,0.0,0,False,9.5,0.017084808373095273,51976,10.491800831152839,1.192711748870993,1.4225613158949029,8.0,14.9,-0.5316873828760142,0.565717729098518,68165.23,0.8999999999999986,0,0.0,0,6.9,9.0,9.5,10.3,11.3,12.7,1.8000000000000007,0.1136803650837068,0.0
287,quality,7,7,Variable.TYPE_NUM,6497,6497,7,7,0.0,0,False,6.0,0.0010774203478528552,51976,5.818377712790519,0.8732552715311248,0.7625747692568985,3.0,9.0,0.2323222693432636,0.18962269337269683,37802.0,1.0,0,0.0,0,6.0,5.0,5.0,6.0,6.0,7.0,1.0,0.15008569650118295,0.0
300,f1,3570,3570,Variable.TYPE_NUM,7797,7797,3570,3570,0.0,0,False,-0.5,0.4578684109272797,62376,-0.3853956393484673,0.23672097770205053,0.05603682128421471,-1.0,1.0,1.342591433510203,0.6094549591715018,-3004.9298,0.14939999999999998,6,0.0,0,2.0,-0.7148399999999999,-0.5468,-0.414,-0.24100000000000002,0.027439999999999964,0.30579999999999996,-0.6142284798609565,0.0007695267410542517
300,f2,4255,4255,Variable.TYPE_NUM,7797,7797,4255,4255,0.0,0,False,1.0,0.5457227138643068,62376,0.14110291137617031,0.32008992680120185,0.10245756123959875,-0.8926,1.0,-0.18827954046516204,0.3843474791387884,1100.1794,0.2232,21,0.0,0,1.8925999999999998,-0.31488000000000005,-0.0994,0.1064,0.3546,0.72092,0.454,2.2684856299517797,0.0026933435936898806
300,f3,4252,4252,Variable.TYPE_NUM,7797,7797,4252,4252,0.0,0,False,1.0,0.5453379504937796,62376,0.3473841220982429,0.32665789491013536,0.10670538030712105,-0.9752,1.0,-0.5352021760760266,0.07019934622844376,2708.5539999999996,0.23779999999999996,15,0.0,0,1.9752,-0.15868,0.1054,0.3334,0.5834,0.92664,0.47800000000000004,0.9403362851965756,0.001923816852635629
300,f4,4010,4010,Variable.TYPE_NUM,7797,7797,4010,4010,0.0,0,False,1.0,0.5143003719379249,62376,0.450659099653713,0.3083008734572608,0.09504942857450994,-0.968,1.0,-0.017807586209317883,-0.26568305713132867,3513.789,0.21039999999999998,6,0.0,0,1.968,-0.062079999999999996,0.2478,0.4532,0.6686,0.9814,0.42079999999999995,0.6841110579907509,0.0007695267410542517
300,f5,4738,4738,Variable.TYPE_NUM,7797,7797,4738,4738,0.0,0,False,1.0,0.6076696165191741,62376,0.32428321149159933,0.46149051120896717,0.21297349193591383,-0.9966,1.0,-0.7499170723613675,-0.4960839095108844,2528.4362,0.32839999999999997,10,0.0,0,1.9966,-0.50552,-0.0248,0.4158,0.6924,0.9678399999999999,0.7172000000000001,1.4231094760849876,0.0012825445684237528
300,f6,5020,5020,Variable.TYPE_NUM,7797,7797,5020,5020,0.0,0,False,1.0,0.6438373733487238,62376,0.16358858535334103,0.569970010074038,0.32486581238379897,-1.0,1.0,-1.3239903781555797,-0.14299882798920707,1275.5002,0.5214,7,0.0,0,2.0,-0.7264,-0.3596,0.2042,0.6862,0.9774,1.0458,3.484167363162526,0.0008977811978966269
300,f7,5180,5180,Variable.TYPE_NUM,7797,7797,5180,5180,0.0,0,False,1.0,0.6643580864435039,62376,0.023851866102347054,0.5597043927497665,0.31326900726338486,-1.0,1.0,-1.1721766176097985,0.15199460989378533,185.97299999999998,0.4734,9,0.0,0,2.0,-0.7936399999999999,-0.4616,-0.0108,0.4924,0.9404399999999999,0.954,23.46585337801686,0.0011542901115813775
300,f8,5172,5172,Variable.TYPE_NUM,7797,7797,5172,5172,0.0,0,False,1.0,0.6633320507887649,62376,-0.08157688854687702,0.535141651353408,0.2863765870132524,-1.0,1.0,-0.8953367828417043,0.38801817701770125,-636.0550000000001,0.40900000000000003,6,0.0,0,2.0,-0.8220000000000001,-0.5268,-0.1544,0.3044,0.8985599999999999,0.8312,-6.559966442528588,0.0007695267410542517
300,f9,5044,5044,Variable.TYPE_NUM,7797,7797,5044,5044,0.0,0,False,1.0,0.6469154803129409,62376,-0.14919058612286779,0.5287141381265763,0.2795386398549284,-1.0,1.0,-0.615127114871378,0.551594304925124,-1163.239,0.377,9,0.0,0,2.0,-0.86084,-0.5774,-0.2332,0.1902,0.8994,0.7676000000000001,-3.5438840470212183,0.0011542901115813775
300,f10,4988,4988,Variable.TYPE_NUM,7797,7797,4988,4988,0.0,0,False,1.0,0.6397332307297678,62376,-0.19176296011286392,0.5153425905318421,0.2655779856160698,-1.0,1.0,-0.38507114765421635,0.6159547047033649,-1495.1758,0.35860000000000003,8,0.0,0,2.0,-0.8864,-0.6012,-0.261,0.12,0.8731599999999998,0.7212,-2.6873938023721173,0.0010260356547390022
300,f11,4921,4921,Variable.TYPE_NUM,7797,7797,4921,4921,0.0,0,False,1.0,0.6311401821213287,62376,-0.1766741054251635,0.4797669156402739,0.2301762933429817,-1.0,1.0,-0.28485953834900357,0.5844223249995733,-1377.528,0.33499999999999996,13,0.0,0,2.0,-0.8376,-0.5579999999999999,-0.228,0.1112,0.81524,0.6691999999999999,-2.715547445313065,0.0016673079389508785
300,f12,4881,4881,Variable.TYPE_NUM,7797,7797,4881,4881,0.0,0,False,1.0,0.6260100038476337,62376,-0.10486771835321279,0.4449271568937993,0.19796017494159948,-0.9904,1.0,-0.4254928556062403,0.45113431246102276,-817.6536000000001,0.3232,18,0.0,0,1.9904,-0.7418399999999999,-0.46,-0.146,0.1872,0.762,0.6472,-4.242746613359193,0.002308580223162755
300,f13,4902,4902,Variable.TYPE_NUM,7797,7797,4902,4902,0.0,0,False,1.0,0.6287033474413236,62376,-0.013466358855970247,0.44964692770312453,0.20218235959285888,-0.9746,1.0,-0.6510438577306061,0.3146525599907014,-104.99720000000002,0.3318,9,0.0,0,1.9746000000000001,-0.6788000000000001,-0.3704,-0.0494,0.29600000000000004,0.8190000000000001,0.6664000000000001,-33.39038655603446,0.0011542901115813775
300,f14,5019,5019,Variable.TYPE_NUM,7797,7797,5019,5019,0.0,0,False,1.0,0.6437091188918815,62376,0.09484763370527126,0.4737270290948454,0.22441729809502847,-0.9976,1.0,-0.8652618311148919,0.12264602636318661,739.527,0.36419999999999997,14,0.0,0,1.9976,-0.6417999999999999,-0.2808,0.0754,0.4498,0.9152,0.7305999999999999,4.994610941659343,0.0017955623957932538
300,f15,4876,4876,Variable.TYPE_NUM,7797,7797,4876,4876,0.0,0,False,1.0,0.6253687315634219,62376,0.21491419776837248,0.4793661923757295,0.22979194639280492,-0.9914,1.0,-0.9592285764052115,-0.08674343383154565,1675.6860000000001,0.3838,14,0.0,0,1.9914,-0.57344,-0.155,0.2112,0.6172,0.9748799999999999,0.7722,2.2305003455024166,0.0017955623957932538
300,f16,4830,4830,Variable.TYPE_NUM,7797,7797,4830,4830,0.0,0,False,1.0,0.6194690265486725,62376,0.301768603308965,0.47787079547406985,0.22836049716702028,-0.975,1.0,-0.789879023781213,-0.3733613638314352,2352.8898,0.3728,10,0.0,0,1.975,-0.55324,-0.047,0.349,0.703,1.0,0.75,1.5835669789172968,0.0012825445684237528
300,f17,4662,4662,Variable.TYPE_NUM,7797,7797,4662,4662,0.0,0,False,1.0,0.5979222777991535,62376,0.3744960112863922,0.45153638827237663,0.20388510993406248,-0.9808,1.0,-0.38460846805388194,-0.632436964057629,2919.9454,0.3178,5,0.0,0,1.9808,-0.49788000000000004,0.0704,0.46,0.7352,0.99152,0.6648,1.2057174834021624,0.0006412722842118764
300,f18,4428,4428,Variable.TYPE_NUM,7797,7797,4428,4428,0.0,0,False,1.0,0.5679107348980377,62376,0.44209008593048604,0.420253280870668,0.17661282008256057,-0.9268,1.0,0.1552524083676472,-0.8677201371695415,3446.9763999999996,0.26519999999999994,11,0.0,0,1.9268,-0.41956,0.1958,0.5326,0.7622,0.98304,0.5664,0.9506055309658049,0.001410799025266128
300,f19,4214,4214,Variable.TYPE_NUM,7797,7797,4214,4214,0.0,0,False,1.0,0.5404642811337694,62376,0.5107368218545595,0.39097373731255064,0.15286046326814334,-0.958,1.0,0.8662388373177068,-1.0980761389934928,3982.215,0.23040000000000005,4,0.0,0,1.958,-0.2998,0.3102,0.6036,0.8042,0.99,0.49400000000000005,0.765509202749213,0.0005130178273695011
300,f20,3928,3928,Variable.TYPE_NUM,7797,7797,3928,3928,0.0,0,False,1.0,0.5037835064768501,62376,0.5725714249070155,0.37047653137801,0.13725286030188164,-1.0,1.0,1.7297528836169112,-1.3251137710701517,4464.3394,0.2066,3,0.0,0,2.0,-0.1894,0.4042,0.6654,0.8442,1.0,0.43999999999999995,0.6470398543521005,0.00038476337052712584
300,f21,3826,3826,Variable.TYPE_NUM,7797,7797,3826,3826,0.0,0,False,1.0,0.4907015518789278,62376,0.5965223034500449,0.361901604543831,0.13097277137139945,-0.9259999999999999,1.0,1.9804410082543833,-1.4005837854877272,4651.0844,0.19779999999999998,0,0.0,0,1.926,-0.13771999999999998,0.4336,0.6906,0.8602,1.0,0.4266,0.6066857893673678,0.0
300,f22,3944,3944,Variable.TYPE_NUM,7797,7797,3944,3944,0.0,0,False,1.0,0.505835577786328,62376,0.5736599974349108,0.3674222175765312,0.13499908596885582,-0.9014,1.0,1.5230864907599204,-1.2857723960508272,4472.826999999999,0.20799999999999996,6,0.0,0,1.9014,-0.19155999999999998,0.3888,0.6722,0.846,1.0,0.4572,0.6404877788575802,0.0007695267410542517
300,f23,4118,4118,Variable.TYPE_NUM,7797,7797,4118,4118,0.0,0,False,1.0,0.5281518532769014,62376,0.5407761703219187,0.38230304885151706,0.14615562116116543,-0.9926,1.0,1.0615145852138492,-1.1466378567904936,4216.4318,0.22920000000000001,6,0.0,0,1.9926,-0.2348,0.336,0.636,0.8340000000000001,0.9958400000000001,0.49800000000000005,0.7069524691221801,0.0007695267410542517
300,f24,4222,4222,Variable.TYPE_NUM,7797,7797,4222,4222,0.0,0,False,1.0,0.5414903167885085,62376,0.5167894318327562,0.39143834690347373,0.15322397942652424,-0.9786,1.0,0.5493187484042537,-0.9940319561641467,4029.4072,0.25040000000000007,5,0.0,0,1.9786000000000001,-0.27008,0.2882,0.608,0.828,0.9960399999999999,0.5398,0.7574426309672512,0.0006412722842118764
300,f25,4278,4278,Variable.TYPE_NUM,7797,7797,4278,4278,0.0,0,False,1.0,0.5486725663716814,62376,0.5004027189944851,0.38940763775972304,0.15163830834560765,-0.9144,1.0,0.34054253984193705,-0.9108710362787262,3901.64,0.2572,2,0.0,0,1.9144,-0.27744,0.2666,0.584,0.8102,0.9882399999999999,0.5436000000000001,0.778188492944649,0.00025650891368475054
300,f26,4284,4284,Variable.TYPE_NUM,7797,7797,4284,4284,0.0,0,False,1.0,0.5494420931127356,62376,0.48066479415159674,0.38740675045863987,0.15008399030092284,-0.9746,1.0,0.4485085579875068,-0.8908630231257938,3747.7434,0.26060000000000005,5,0.0,0,1.9746000000000001,-0.27384,0.2534,0.5506,0.7866,0.9826,0.5331999999999999,0.8059811227540326,0.0006412722842118764
300,f27,4330,4330,Variable.TYPE_NUM,7797,7797,4330,4330,0.0,0,False,1.0,0.555341798127485,62376,0.45479435680389896,0.38622315581035166,0.14916832608410716,-0.9552,1.0,0.5159719953033512,-0.8604214506404503,3546.0316000000003,0.25559999999999994,6,0.0,0,1.9552,-0.29956,0.2262,0.516,0.747,0.9736799999999999,0.5207999999999999,0.8492259194343648,0.0007695267410542517
300,f28,4435,4435,Variable.TYPE_NUM,7797,7797,4435,4435,0.0,0,False,1.0,0.5688085160959343,62376,0.42475454662049505,0.3860547971993768,0.14903830644065194,-1.0,1.0,0.595914549615641,-0.8429758856554483,3311.8112,0.24719999999999998,5,0.0,0,2.0,-0.3294,0.2062,0.4816,0.7074,0.9600799999999998,0.5012000000000001,0.908889146145632,0.0006412722842118764
300,f29,4478,4478,Variable.TYPE_NUM,7797,7797,4478,4478,0.0,0,False,1.0,0.5743234577401565,62376,0.38788372450942676,0.3897268441760212,0.15188701307140073,-0.9718,1.0,0.4349470455837232,-0.7838248048939743,3024.3294000000005,0.24580000000000002,7,0.0,0,1.9718,-0.38104,0.1726,0.44799999999999995,0.6698,0.9398799999999999,0.4972,1.0047517324139483,0.0008977811978966269
300,f30,4636,4636,Variable.TYPE_NUM,7797,7797,4636,4636,0.0,0,False,1.0,0.5945876619212518,62376,0.34550757983839936,0.40596405388020074,0.16480681304284653,-0.9840000000000001,1.0,0.32400148587617084,-0.786084889111721,2693.9226,0.25159999999999993,8,0.0,0,1.984,-0.47564,0.1234,0.41,0.639,0.9115199999999999,0.5156000000000001,1.1749787199171666,0.0010260356547390022
300,f31,4756,4756,Variable.TYPE_NUM,7797,7797,4756,4756,0.0,0,False,1.0,0.6099781967423368,62376,0.29629152238040274,0.43029548124073613,0.1851542011761967,-1.0,1.0,0.038753824806069925,-0.726775033444737,2310.185,0.27419999999999994,6,0.0,0,2.0,-0.56592,0.048,0.3704,0.6146,0.8860399999999999,0.5666,1.4522706481229941,0.0007695267410542517
300,f32,4848,4848,Variable.TYPE_NUM,7797,7797,4848,4848,0.0,0,False,1.0,0.6217776067718354,62376,0.24770963190970885,0.46377349373354754,0.21508585348982087,-1.0,1.0,-0.2976672776923994,-0.6123110704643193,1931.3919999999998,0.3068,8,0.0,0,2.0,-0.67032,-0.0386,0.3282,0.598,0.8903599999999998,0.6365999999999999,1.8722465095850405,0.0010260356547390022
300,f33,3353,3353,Variable.TYPE_NUM,7797,7797,3353,3353,0.0,0,False,-0.5,0.4300371937924843,62376,-0.4144898807233552,0.21443595473441857,0.04598277868286161,-1.0,1.0,1.826056211992975,0.7207677505952972,-3231.7776000000003,0.1382,6,0.0,0,2.0,-0.69884,-0.5672,-0.4406,-0.2876,-0.037960000000000035,0.2796,-0.5173490710079374,0.0007695267410542517
300,f34,3994,3994,Variable.TYPE_NUM,7797,7797,3994,3994,0.0,0,False,1.0,0.5122483006284468,62376,0.07903096062588176,0.2902118205038293,0.08422290076014685,-0.9796,1.0,0.213006138718975,0.5202140813118369,616.2044000000001,0.19540000000000002,23,0.0,0,1.9796,-0.33004,-0.134,0.0452,0.2634,0.6016399999999998,0.39740000000000003,3.67212821665726,0.0029498525073746312
300,f35,4153,4153,Variable.TYPE_NUM,7797,7797,4153,4153,0.0,0,False,1.0,0.5326407592663845,62376,0.30579712710016677,0.3091398602052687,0.09556745316773307,-0.8282,1.0,-0.4012312505196154,0.18659455740754285,2384.3002,0.21500000000000002,15,0.0,0,1.8282,-0.1694,0.0818,0.2866,0.5128,0.8594,0.43100000000000005,1.0109312116068605,0.001923816852635629
300,f36,4023,4023,Variable.TYPE_NUM,7797,7797,4023,4023,0.0,0,False,1.0,0.5159676798768758,62376,0.430945979222778,0.2914496357791496,0.08494289019579895,-0.9084,1.0,0.04974417648957852,-0.1470161294352078,3360.0858,0.1956,6,0.0,0,1.9083999999999999,-0.023239999999999997,0.2348,0.4264,0.627,0.9404,0.3922,0.6763020188859551,0.0007695267410542517
300,f37,4792,4792,Variable.TYPE_NUM,7797,7797,4792,4792,0.0,0,False,1.0,0.6145953571886623,62376,0.33192214954469673,0.4564394177557044,0.20833694208116643,-1.0,1.0,-0.7764384140681284,-0.4673124349157827,2587.9970000000003,0.33340000000000003,5,0.0,0,2.0,-0.48788000000000004,-0.0228,0.4186,0.6958,0.9736799999999999,0.7186,1.3751399790035408,0.0006412722842118764
